,match_id,event_id,team_color,possession_id,player_pos,start_loc,end_loc,text,outcome
965,15946,965,c,39,LCB,"(22.3, 40.1)","(23.7, 34.1)","Start position: (22.3, 40.1), End Position: (23.7, 34.1) | Time: 00:23:00.809 | Phase: From Throw In | Event: Carry",
966,15946,966,c,39,LCB,"(23.7, 34.1)","(37.9, 22.2)","Start position: (23.7, 34.1), End Position: (37.9, 22.2) | Time: 00:23:01.884 | Phase: From Throw In | Event: Pass",
967,15946,967,c,39,LDM,"(37.9, 22.2)","(None, None)","Start position: (37.9, 22.2) | Time: 00:23:03.359 | Phase: From Throw In | Event: Ball Receipt*",
968,15946,968,c,39,LDM,"(37.9, 22.2)","(42.0, 20.8)","Start position: (37.9, 22.2), End Position: (42.0, 20.8) | Time: 00:23:03.359 | Phase: From Throw In | Event: Carry",
969,15946,969,c,39,LDM,"(42.0, 20.8)","(62.9, 7.1)","Start position: (42.0, 20.8), End Position: (62.9, 7.1) | Time: 00:23:05.111 | Phase: From Throw In | Event: Pass",
970,15946,970,c,39,LM,"(62.9, 7.1)","(None, None)","Start position: (62.9, 7.1) | Time: 00:23:06.538 | Phase: From Throw In | Event: Ball Receipt*",
971,15946,971,c,39,LM,"(62.9, 7.1)","(87.2, 15.0)","Start position: (62.9, 7.1), End Position: (87.2, 15.0) | Time: 00:23:06.538 | Phase: From Throw In | Event: Carry",
972,15946,972,c,39,LM,"(87.2, 15.0)","(76.9, 22.0)","Start position: (87.2, 15.0), End Position: (76.9, 22.0) | Time: 00:23:14.519 | Phase: From Throw In | Event: Pass",
973,15946,973,c,39,LDM,"(76.9, 22.0)","(None, None)","Start position: (76.9, 22.0) | Time: 00:23:15.856 | Phase: From Throw In | Event: Ball Receipt*",
974,15946,974,c,39,LDM,"(76.9, 22.0)","(76.9, 22.0)","Start position: (76.9, 22.0), End Position: (76.9, 22.0) | Time: 00:23:15.856 | Phase: From Throw In | Event: Carry",
975,15946,975,c,39,LDM,"(76.9, 22.0)","(87.8, 3.1)","Start position: (76.9, 22.0), End Position: (87.8, 3.1) | Time: 00:23:15.936 | Phase: From Throw In | Event: Pass",
976,15946,976,c,39,LB,"(87.8, 3.1)","(None, None)","Start position: (87.8, 3.1) | Time: 00:23:17.299 | Phase: From Throw In | Event: Ball Receipt*",
977,15946,977,c,39,LB,"(87.8, 3.1)","(88.4, 7.3)","Start position: (87.8, 3.1), End Position: (88.4, 7.3) | Time: 00:23:17.299 | Phase: From Throw In | Event: Carry",
978,15946,978,c,39,LB,"(88.4, 7.3)","(95.4, 2.5)","Start position: (88.4, 7.3), End Position: (95.4, 2.5) | Time: 00:23:21.071 | Phase: From Throw In | Event: Pass",
979,15946,979,c,39,LM,"(95.4, 2.5)","(None, None)","Start position: (95.4, 2.5) | Time: 00:23:21.936 | Phase: From Throw In | Event: Ball Receipt*",
980,15946,980,c,39,LM,"(95.4, 2.5)","(95.4, 2.5)","Start position: (95.4, 2.5), End Position: (95.4, 2.5) | Time: 00:23:21.936 | Phase: From Throw In | Event: Carry",
981,15946,981,c,39,LM,"(95.4, 2.5)","(101.0, 8.8)","Start position: (95.4, 2.5), End Position: (101.0, 8.8) | Time: 00:23:22.850 | Phase: From Throw In | Event: Pass",
982,15946,982,c,39,RCF,"(101.0, 8.8)","(None, None)","Start position: (101.0, 8.8) | Time: 00:23:23.463 | Phase: From Throw In | Event: Ball Receipt*",
983,15946,983,c,39,RCF,"(101.0, 8.8)","(101.0, 8.8)","Start position: (101.0, 8.8), End Position: (101.0, 8.8) | Time: 00:23:23.463 | Phase: From Throw In | Event: Carry",
984,15946,984,c,39,RCF,"(101.0, 8.8)","(93.6, 5.1)","Start position: (101.0, 8.8), End Position: (93.6, 5.1) | Time: 00:23:23.503 | Phase: From Throw In | Event: Pass",
985,15946,985,c,39,LM,"(93.6, 5.1)","(None, None)","Start position: (93.6, 5.1) | Time: 00:23:24.264 | Phase: From Throw In | Event: Ball Receipt*",
986,15946,986,c,39,LM,"(93.6, 5.1)","(85.4, 22.0)","Start position: (93.6, 5.1), End Position: (85.4, 22.0) | Time: 00:23:24.264 | Phase: From Throw In | Event: Carry",
987,15946,987,c,39,LM,"(85.4, 22.0)","(78.9, 60.4)","Start position: (85.4, 22.0), End Position: (78.9, 60.4) | Time: 00:23:29.540 | Phase: From Throw In | Event: Pass",
988,15946,988,c,39,RB,"(78.9, 60.4)","(None, None)","Start position: (78.9, 60.4) | Time: 00:23:31.091 | Phase: From Throw In | Event: Ball Receipt*",
989,15946,989,c,39,RB,"(78.9, 60.4)","(95.4, 59.2)","Start position: (78.9, 60.4), End Position: (95.4, 59.2) | Time: 00:23:31.091 | Phase: From Throw In | Event: Carry",
990,15946,990,c,39,RB,"(95.4, 59.2)","(None, None)","Start position: (95.4, 59.2) | Time: 00:23:34.717 | Phase: From Throw In | Event: Dribble | Outcome: Complete",Complete
991,15946,991,c,39,RB,"(95.4, 59.2)","(100.0, 61.8)","Start position: (95.4, 59.2), End Position: (100.0, 61.8) | Time: 00:23:34.717 | Phase: From Throw In | Event: Carry",
992,15946,992,c,39,RB,"(100.0, 61.8)","(None, None)","Start position: (100.0, 61.8) | Time: 00:23:35.380 | Phase: From Throw In | Event: Dribble | Outcome: Incomplete",Incomplete
993,15946,993,m,40,LCM,"(99.9, 61.7)","(None, None)","Start position: (99.9, 61.7) | Time: 00:23:35.380 | Phase: Regular Play | Event: Duel | Type: Tackle | Outcome: Success In Play",Success In Play
994,15946,994,m,40,CDM,"(99.9, 57.7)","(86.7, 61.9)","Start position: (99.9, 57.7), End Position: (86.7, 61.9) | Time: 00:23:36.661 | Phase: Regular Play | Event: Pass",
995,15946,995,m,40,LM,"(86.7, 61.9)","(None, None)","Start position: (86.7, 61.9) | Time: 00:23:37.574 | Phase: Regular Play | Event: Ball Receipt*",
996,15946,996,m,40,LM,"(86.7, 61.9)","(72.8, 64.3)","Start position: (86.7, 61.9), End Position: (72.8, 64.3) | Time: 00:23:37.574 | Phase: Regular Play | Event: Carry",
997,15946,997,m,40,LM,"(72.8, 64.3)","(None, None)","Start position: (72.8, 64.3) | Time: 00:23:40.284 | Phase: Regular Play | Event: Dribble | Outcome: Incomplete",Incomplete
998,15946,998,c,40,RCB,"(64.9, 64.6)","(82.9, 80.0)","Start position: (64.9, 64.6), End Position: (82.9, 80.0) | Time: 00:23:41.623 | Phase: Regular Play | Event: Pass | Outcome: Out",Out
999,15946,999,m,41,LB,"(81.4, 79.9)","(74.0, 71.5)","Start position: (81.4, 79.9), End Position: (74.0, 71.5) | Time: 00:24:04.351 | Phase: From Throw In | Event: Pass",
1000,15946,1000,m,41,LM,"(74.0, 71.5)","(None, None)","Start position: (74.0, 71.5) | Time: 00:24:05.377 | Phase: From Throw In | Event: Ball Receipt*",
1001,15946,1001,m,41,LM,"(74.0, 71.5)","(74.0, 71.5)","Start position: (74.0, 71.5), End Position: (74.0, 71.5) | Time: 00:24:05.377 | Phase: From Throw In | Event: Carry",
1002,15946,1002,m,41,LM,"(74.0, 71.5)","(85.1, 75.7)","Start position: (74.0, 71.5), End Position: (85.1, 75.7) | Time: 00:24:05.390 | Phase: From Throw In | Event: Pass",
1003,15946,1003,m,41,LB,"(85.1, 75.7)","(None, None)","Start position: (85.1, 75.7) | Time: 00:24:06.760 | Phase: From Throw In | Event: Ball Receipt*",
1004,15946,1004,m,41,LB,"(83.8, 76.3)","(51.1, 41.2)","Start position: (83.8, 76.3), End Position: (51.1, 41.2) | Time: 00:24:06.760 | Phase: From Throw In | Event: Pass | Outcome: Incomplete",Incomplete
1005,15946,1005,m,41,RM,"(50.5, 39.2)","(None, None)","Start position: (50.5, 39.2) | Time: 00:24:09.606 | Phase: From Throw In | Event: Ball Receipt* | Outcome: Incomplete",Incomplete
1006,15946,1006,m,41,RM,"(51.1, 41.2)","(None, None)","Start position: (51.1, 41.2) | Time: 00:24:09.606 | Phase: From Throw In | Event: Duel | Type: Aerial Lost",
1007,15946,1007,c,42,LB,"(51.2, 41.3)","(60.6, 20.4)","Start position: (51.2, 41.3), End Position: (60.6, 20.4) | Time: 00:24:09.606 | Phase: Regular Play | Event: Pass",
1008,15946,1008,c,42,LM,"(60.6, 20.4)","(None, None)","Start position: (60.6, 20.4) | Time: 00:24:12.432 | Phase: Regular Play | Event: Ball Receipt*",
1009,15946,1009,c,42,LM,"(60.6, 20.4)","(79.3, 16.6)","Start position: (60.6, 20.4), End Position: (79.3, 16.6) | Time: 00:24:12.432 | Phase: Regular Play | Event: Carry",
1010,15946,1010,c,42,LM,"(79.3, 16.6)","(95.6, 9.0)","Start position: (79.3, 16.6), End Position: (95.6, 9.0) | Time: 00:24:18.482 | Phase: Regular Play | Event: Pass",
1011,15946,1011,c,42,RCF,"(95.6, 9.0)","(None, None)","Start position: (95.6, 9.0) | Time: 00:24:19.323 | Phase: Regular Play | Event: Ball Receipt*",
1012,15946,1012,c,42,RCF,"(95.6, 9.0)","(107.0, 4.3)","Start position: (95.6, 9.0), End Position: (107.0, 4.3) | Time: 00:24:19.323 | Phase: Regular Play | Event: Carry",
1013,15946,1013,c,42,RCF,"(107.0, 4.3)","(None, None)","Start position: (107.0, 4.3) | Time: 00:24:21.191 | Phase: Regular Play | Event: Dispossessed",
1014,15946,1014,m,42,RCB,"(106.9, 4.2)","(None, None)","Start position: (106.9, 4.2) | Time: 00:24:21.191 | Phase: Regular Play | Event: Duel | Type: Tackle | Outcome: Lost Out",Lost Out
1015,15946,1015,c,43,RCF,"(110.3, 0.1)","(84.3, 4.9)","Start position: (110.3, 0.1), End Position: (84.3, 4.9) | Time: 00:24:25.965 | Phase: From Throw In | Event: Pass",
1016,15946,1016,c,43,LB,"(84.3, 4.9)","(None, None)","Start position: (84.3, 4.9) | Time: 00:24:27.928 | Phase: From Throw In | Event: Ball Receipt*",
1017,15946,1017,c,43,LB,"(84.3, 4.9)","(84.5, 5.3)","Start position: (84.3, 4.9), End Position: (84.5, 5.3) | Time: 00:24:27.928 | Phase: From Throw In | Event: Carry",
1018,15946,1018,c,43,LB,"(84.5, 5.3)","(77.3, 13.6)","Start position: (84.5, 5.3), End Position: (77.3, 13.6) | Time: 00:24:29.149 | Phase: From Throw In | Event: Pass",
1019,15946,1019,c,43,LDM,"(77.3, 13.6)","(None, None)","Start position: (77.3, 13.6) | Time: 00:24:30.190 | Phase: From Throw In | Event: Ball Receipt*",
1020,15946,1020,c,43,LDM,"(77.3, 13.6)","(78.1, 13.4)","Start position: (77.3, 13.6), End Position: (78.1, 13.4) | Time: 00:24:30.190 | Phase: From Throw In | Event: Carry",
1021,15946,1021,c,43,LDM,"(78.1, 13.4)","(100.8, 73.0)","Start position: (78.1, 13.4), End Position: (100.8, 73.0) | Time: 00:24:34.310 | Phase: From Throw In | Event: Pass",
1022,15946,1022,c,43,LCF,"(100.8, 73.0)","(None, None)","Start position: (100.8, 73.0) | Time: 00:24:36.696 | Phase: From Throw In | Event: Ball Receipt*",
1023,15946,1023,c,43,LCF,"(100.8, 73.0)","(101.2, 73.0)","Start position: (100.8, 73.0), End Position: (101.2, 73.0) | Time: 00:24:36.696 | Phase: From Throw In | Event: Carry",
1024,15946,1024,c,43,LCF,"(101.2, 73.0)","(85.6, 66.2)","Start position: (101.2, 73.0), End Position: (85.6, 66.2) | Time: 00:24:38.074 | Phase: From Throw In | Event: Pass",
1025,15946,1025,c,43,RB,"(85.6, 66.2)","(None, None)","Start position: (85.6, 66.2) | Time: 00:24:39.401 | Phase: From Throw In | Event: Ball Receipt*",
1026,15946,1026,c,43,RB,"(85.6, 66.2)","(85.6, 66.2)","Start position: (85.6, 66.2), End Position: (85.6, 66.2) | Time: 00:24:39.401 | Phase: From Throw In | Event: Carry",
1027,15946,1027,c,43,RB,"(85.6, 66.2)","(81.5, 72.8)","Start position: (85.6, 66.2), End Position: (81.5, 72.8) | Time: 00:24:43.367 | Phase: From Throw In | Event: Pass",
1028,15946,1028,c,43,LCF,"(81.5, 72.8)","(None, None)","Start position: (81.5, 72.8) | Time: 00:24:44.636 | Phase: From Throw In | Event: Ball Receipt*",
1029,15946,1029,c,43,LCF,"(81.5, 72.8)","(81.3, 62.2)","Start position: (81.5, 72.8), End Position: (81.3, 62.2) | Time: 00:24:44.636 | Phase: From Throw In | Event: Carry",
1030,15946,1030,c,43,LCF,"(81.3, 62.2)","(79.3, 31.9)","Start position: (81.3, 62.2), End Position: (79.3, 31.9) | Time: 00:24:48.330 | Phase: From Throw In | Event: Pass",
1031,15946,1031,c,43,LDM,"(79.3, 31.9)","(None, None)","Start position: (79.3, 31.9) | Time: 00:24:49.892 | Phase: From Throw In | Event: Ball Receipt*",
1032,15946,1032,c,43,LDM,"(79.3, 31.9)","(79.3, 31.9)","Start position: (79.3, 31.9), End Position: (79.3, 31.9) | Time: 00:24:49.892 | Phase: From Throw In | Event: Carry",
1033,15946,1033,c,43,LDM,"(79.3, 31.9)","(99.0, 3.1)","Start position: (79.3, 31.9), End Position: (99.0, 3.1) | Time: 00:24:51.178 | Phase: From Throw In | Event: Pass",
1034,15946,1034,c,43,LB,"(99.0, 3.1)","(None, None)","Start position: (99.0, 3.1) | Time: 00:24:52.692 | Phase: From Throw In | Event: Ball Receipt*",
1035,15946,1035,c,43,LB,"(99.0, 3.1)","(99.0, 3.1)","Start position: (99.0, 3.1), End Position: (99.0, 3.1) | Time: 00:24:52.692 | Phase: From Throw In | Event: Carry",
1036,15946,1036,c,43,LB,"(99.0, 3.1)","(99.8, 14.8)","Start position: (99.0, 3.1), End Position: (99.8, 14.8) | Time: 00:24:54.705 | Phase: From Throw In | Event: Pass",
1037,15946,1037,c,43,LM,"(99.8, 14.8)","(None, None)","Start position: (99.8, 14.8) | Time: 00:24:55.522 | Phase: From Throw In | Event: Ball Receipt*",
1038,15946,1038,c,43,LM,"(99.8, 14.8)","(99.8, 14.8)","Start position: (99.8, 14.8), End Position: (99.8, 14.8) | Time: 00:24:55.522 | Phase: From Throw In | Event: Carry",
1039,15946,1039,c,43,LM,"(99.8, 14.8)","(84.8, 18.4)","Start position: (99.8, 14.8), End Position: (84.8, 18.4) | Time: 00:24:57.643 | Phase: From Throw In | Event: Pass",
1040,15946,1040,c,43,LDM,"(84.8, 18.4)","(None, None)","Start position: (84.8, 18.4) | Time: 00:24:58.702 | Phase: From Throw In | Event: Ball Receipt*",
1041,15946,1041,c,43,LDM,"(84.8, 18.4)","(84.8, 18.4)","Start position: (84.8, 18.4), End Position: (84.8, 18.4) | Time: 00:24:58.702 | Phase: From Throw In | Event: Carry",
1042,15946,1042,c,43,LDM,"(84.8, 18.4)","(78.7, 52.9)","Start position: (84.8, 18.4), End Position: (78.7, 52.9) | Time: 00:25:00.576 | Phase: From Throw In | Event: Pass",
1043,15946,1043,c,43,RCB,"(78.7, 52.9)","(None, None)","Start position: (78.7, 52.9) | Time: 00:25:01.801 | Phase: From Throw In | Event: Ball Receipt*",
1044,15946,1044,c,43,RCB,"(78.7, 52.9)","(82.3, 55.4)","Start position: (78.7, 52.9), End Position: (82.3, 55.4) | Time: 00:25:01.801 | Phase: From Throw In | Event: Carry",
1045,15946,1045,c,43,RCB,"(82.3, 55.4)","(90.0, 51.7)","Start position: (82.3, 55.4), End Position: (90.0, 51.7) | Time: 00:25:03.642 | Phase: From Throw In | Event: Pass",
1046,15946,1046,c,43,RM,"(90.0, 51.7)","(None, None)","Start position: (90.0, 51.7) | Time: 00:25:04.495 | Phase: From Throw In | Event: Ball Receipt*",
1047,15946,1047,c,43,RM,"(90.0, 51.7)","(90.2, 51.3)","Start position: (90.0, 51.7), End Position: (90.2, 51.3) | Time: 00:25:04.495 | Phase: From Throw In | Event: Carry",
1048,15946,1048,c,43,RM,"(90.2, 51.3)","(81.3, 47.3)","Start position: (90.2, 51.3), End Position: (81.3, 47.3) | Time: 00:25:04.535 | Phase: From Throw In | Event: Pass",
1049,15946,1049,c,43,RDM,"(81.3, 47.3)","(None, None)","Start position: (81.3, 47.3) | Time: 00:25:05.386 | Phase: From Throw In | Event: Ball Receipt*",
1050,15946,1050,c,43,RDM,"(81.3, 47.3)","(81.3, 47.3)","Start position: (81.3, 47.3), End Position: (81.3, 47.3) | Time: 00:25:05.386 | Phase: From Throw In | Event: Carry",
1051,15946,1051,c,43,RDM,"(81.3, 47.3)","(105.8, 51.5)","Start position: (81.3, 47.3), End Position: (105.8, 51.5) | Time: 00:25:06.314 | Phase: From Throw In | Event: Pass | Outcome: Incomplete",Incomplete
1052,15946,1052,c,43,RB,"(106.2, 56.4)","(None, None)","Start position: (106.2, 56.4) | Time: 00:25:07.548 | Phase: From Throw In | Event: Ball Receipt* | Outcome: Incomplete",Incomplete
1053,15946,1053,m,43,LB,"(105.7, 51.4)","(None, None)","Start position: (105.7, 51.4) | Time: 00:25:07.548 | Phase: From Throw In | Event: Clearance",
1054,15946,1054,m,43,LCM,"(92.7, 61.5)","(None, None)","Start position: (92.7, 61.5) | Time: 00:25:09.552 | Phase: From Throw In | Event: Ball Recovery",
1055,15946,1055,m,43,LCM,"(92.7, 61.5)","(88.9, 66.3)","Start position: (92.7, 61.5), End Position: (88.9, 66.3) | Time: 00:25:09.552 | Phase: From Throw In | Event: Carry",
1056,15946,1056,m,43,LCM,"(88.9, 66.3)","(76.4, 76.5)","Start position: (88.9, 66.3), End Position: (76.4, 76.5) | Time: 00:25:09.791 | Phase: From Throw In | Event: Pass | Outcome: Incomplete",Incomplete
1057,15946,1057,m,43,LM,"(88.5, 71.5)","(None, None)","Start position: (88.5, 71.5) | Time: 00:25:12.368 | Phase: From Throw In | Event: Ball Receipt* | Outcome: Incomplete",Incomplete
1058,15946,1058,c,43,RM,"(76.5, 76.6)","(None, None)","Start position: (76.5, 76.6) | Time: 00:25:12.368 | Phase: From Throw In | Event: Ball Recovery",
1059,15946,1059,c,43,RM,"(76.5, 76.6)","(81.5, 62.6)","Start position: (76.5, 76.6), End Position: (81.5, 62.6) | Time: 00:25:12.368 | Phase: From Throw In | Event: Carry",
1060,15946,1060,c,43,RM,"(81.5, 62.6)","(68.7, 34.7)","Start position: (81.5, 62.6), End Position: (68.7, 34.7) | Time: 00:25:16.814 | Phase: From Throw In | Event: Pass",
1061,15946,1061,c,43,LDM,"(68.7, 34.7)","(None, None)","Start position: (68.7, 34.7) | Time: 00:25:18.482 | Phase: From Throw In | Event: Ball Receipt*",
1062,15946,1062,c,43,LDM,"(68.7, 34.7)","(71.5, 30.2)","Start position: (68.7, 34.7), End Position: (71.5, 30.2) | Time: 00:25:18.482 | Phase: From Throw In | Event: Carry",
1063,15946,1063,c,43,LDM,"(71.5, 30.2)","(86.6, 10.0)","Start position: (71.5, 30.2), End Position: (86.6, 10.0) | Time: 00:25:20.330 | Phase: From Throw In | Event: Pass",
1064,15946,1064,c,43,LB,"(86.6, 10.0)","(None, None)","Start position: (86.6, 10.0) | Time: 00:25:21.643 | Phase: From Throw In | Event: Ball Receipt*",
1065,15946,1065,c,43,LB,"(86.6, 10.0)","(86.6, 10.2)","Start position: (86.6, 10.0), End Position: (86.6, 10.2) | Time: 00:25:21.643 | Phase: From Throw In | Event: Carry",
1066,15946,1066,c,43,LB,"(86.6, 10.2)","(100.6, 21.0)","Start position: (86.6, 10.2), End Position: (100.6, 21.0) | Time: 00:25:23.669 | Phase: From Throw In | Event: Pass",
1067,15946,1067,c,43,RCF,"(100.6, 21.0)","(None, None)","Start position: (100.6, 21.0) | Time: 00:25:24.454 | Phase: From Throw In | Event: Ball Receipt*",
1068,15946,1068,c,43,RCF,"(100.6, 21.0)","(99.2, 17.2)","Start position: (100.6, 21.0), End Position: (99.2, 17.2) | Time: 00:25:24.454 | Phase: From Throw In | Event: Carry",
1069,15946,1069,c,43,RCF,"(99.2, 17.2)","(None, None)","Start position: (99.2, 17.2) | Time: 00:25:24.997 | Phase: From Throw In | Event: Dribble | Outcome: Complete",Complete
1070,15946,1070,c,43,RCF,"(99.2, 17.2)","(90.2, 3.1)","Start position: (99.2, 17.2), End Position: (90.2, 3.1) | Time: 00:25:24.997 | Phase: From Throw In | Event: Carry",
1071,15946,1071,c,43,RCF,"(90.2, 3.1)","(76.3, 16.4)","Start position: (90.2, 3.1), End Position: (76.3, 16.4) | Time: 00:25:28.193 | Phase: From Throw In | Event: Pass",
1072,15946,1072,c,43,LDM,"(76.3, 16.4)","(None, None)","Start position: (76.3, 16.4) | Time: 00:25:29.512 | Phase: From Throw In | Event: Ball Receipt*",
1073,15946,1073,c,43,LDM,"(76.3, 16.4)","(76.3, 16.4)","Start position: (76.3, 16.4), End Position: (76.3, 16.4) | Time: 00:25:29.512 | Phase: From Throw In | Event: Carry",
1074,15946,1074,c,43,LDM,"(76.3, 16.4)","(89.6, 3.9)","Start position: (76.3, 16.4), End Position: (89.6, 3.9) | Time: 00:25:30.580 | Phase: From Throw In | Event: Pass",
1075,15946,1075,c,43,RCF,"(89.6, 3.9)","(None, None)","Start position: (89.6, 3.9) | Time: 00:25:31.857 | Phase: From Throw In | Event: Ball Receipt*",
1076,15946,1076,c,43,RCF,"(89.6, 3.9)","(89.6, 3.9)","Start position: (89.6, 3.9), End Position: (89.6, 3.9) | Time: 00:25:31.857 | Phase: From Throw In | Event: Carry",
1077,15946,1077,c,43,RCF,"(89.6, 3.9)","(79.7, 12.2)","Start position: (89.6, 3.9), End Position: (79.7, 12.2) | Time: 00:25:32.673 | Phase: From Throw In | Event: Pass",
1078,15946,1078,c,43,LDM,"(79.7, 12.2)","(None, None)","Start position: (79.7, 12.2) | Time: 00:25:33.989 | Phase: From Throw In | Event: Ball Receipt*",
1079,15946,1079,c,43,LDM,"(79.7, 12.2)","(79.5, 12.2)","Start position: (79.7, 12.2), End Position: (79.5, 12.2) | Time: 00:25:33.989 | Phase: From Throw In | Event: Carry",
1080,15946,1080,c,43,LDM,"(79.5, 12.2)","(77.1, 57.8)","Start position: (79.5, 12.2), End Position: (77.1, 57.8) | Time: 00:25:36.227 | Phase: From Throw In | Event: Pass",
1081,15946,1081,c,43,RM,"(77.1, 57.8)","(None, None)","Start position: (77.1, 57.8) | Time: 00:25:37.650 | Phase: From Throw In | Event: Ball Receipt*",
1082,15946,1082,c,43,RM,"(77.1, 57.8)","(76.7, 57.6)","Start position: (77.1, 57.8), End Position: (76.7, 57.6) | Time: 00:25:37.650 | Phase: From Throw In | Event: Carry",
1083,15946,1083,c,43,RM,"(76.7, 57.6)","(87.6, 73.4)","Start position: (76.7, 57.6), End Position: (87.6, 73.4) | Time: 00:25:39.514 | Phase: From Throw In | Event: Pass",
1084,15946,1084,c,43,RB,"(87.6, 73.4)","(None, None)","Start position: (87.6, 73.4) | Time: 00:25:40.512 | Phase: From Throw In | Event: Ball Receipt*",
1085,15946,1085,c,43,RB,"(87.6, 73.4)","(87.6, 73.2)","Start position: (87.6, 73.4), End Position: (87.6, 73.2) | Time: 00:25:40.512 | Phase: From Throw In | Event: Carry",
1086,15946,1086,c,43,RB,"(87.6, 73.2)","(71.3, 65.8)","Start position: (87.6, 73.2), End Position: (71.3, 65.8) | Time: 00:25:42.641 | Phase: From Throw In | Event: Pass",
1087,15946,1087,c,43,RCB,"(71.3, 65.8)","(None, None)","Start position: (71.3, 65.8) | Time: 00:25:44.084 | Phase: From Throw In | Event: Ball Receipt*",
1088,15946,1088,c,43,RCB,"(71.3, 65.8)","(73.3, 58.2)","Start position: (71.3, 65.8), End Position: (73.3, 58.2) | Time: 00:25:44.084 | Phase: From Throw In | Event: Carry",
1089,15946,1089,c,43,RCB,"(73.3, 58.2)","(76.9, 22.6)","Start position: (73.3, 58.2), End Position: (76.9, 22.6) | Time: 00:25:45.420 | Phase: From Throw In | Event: Pass",
1090,15946,1090,c,43,LDM,"(76.9, 22.6)","(None, None)","Start position: (76.9, 22.6) | Time: 00:25:46.542 | Phase: From Throw In | Event: Ball Receipt*",
1091,15946,1091,c,43,LDM,"(76.9, 22.6)","(84.1, 23.2)","Start position: (76.9, 22.6), End Position: (84.1, 23.2) | Time: 00:25:46.542 | Phase: From Throw In | Event: Carry",
1092,15946,1092,c,43,LDM,"(84.1, 23.2)","(90.6, 18.6)","Start position: (84.1, 23.2), End Position: (90.6, 18.6) | Time: 00:25:49.154 | Phase: From Throw In | Event: Pass",
1093,15946,1093,c,43,LM,"(90.6, 18.6)","(None, None)","Start position: (90.6, 18.6) | Time: 00:25:49.798 | Phase: From Throw In | Event: Ball Receipt*",
1094,15946,1094,c,43,LM,"(90.6, 18.6)","(90.6, 18.6)","Start position: (90.6, 18.6), End Position: (90.6, 18.6) | Time: 00:25:49.798 | Phase: From Throw In | Event: Carry",
1095,15946,1095,c,43,LM,"(90.6, 18.6)","(77.7, 57.2)","Start position: (90.6, 18.6), End Position: (77.7, 57.2) | Time: 00:25:55.019 | Phase: From Throw In | Event: Pass",
1096,15946,1096,c,43,RCB,"(77.7, 57.2)","(None, None)","Start position: (77.7, 57.2) | Time: 00:25:56.578 | Phase: From Throw In | Event: Ball Receipt*",
1097,15946,1097,c,43,RCB,"(77.7, 57.2)","(85.6, 59.6)","Start position: (77.7, 57.2), End Position: (85.6, 59.6) | Time: 00:25:56.578 | Phase: From Throw In | Event: Carry",
1098,15946,1098,c,43,RCB,"(85.6, 59.6)","(91.4, 72.4)","Start position: (85.6, 59.6), End Position: (91.4, 72.4) | Time: 00:25:59.533 | Phase: From Throw In | Event: Pass",
1099,15946,1099,c,43,RB,"(91.4, 72.4)","(None, None)","Start position: (91.4, 72.4) | Time: 00:26:00.554 | Phase: From Throw In | Event: Ball Receipt*",
1100,15946,1100,c,43,RB,"(91.4, 72.4)","(92.6, 70.8)","Start position: (91.4, 72.4), End Position: (92.6, 70.8) | Time: 00:26:00.554 | Phase: From Throw In | Event: Carry",
1101,15946,1101,c,43,RB,"(92.6, 70.8)","(78.1, 54.0)","Start position: (92.6, 70.8), End Position: (78.1, 54.0) | Time: 00:26:02.293 | Phase: From Throw In | Event: Pass",
1102,15946,1102,c,43,RDM,"(78.1, 54.0)","(None, None)","Start position: (78.1, 54.0) | Time: 00:26:03.654 | Phase: From Throw In | Event: Ball Receipt*",
1103,15946,1103,c,43,RDM,"(78.1, 54.0)","(78.3, 54.0)","Start position: (78.1, 54.0), End Position: (78.3, 54.0) | Time: 00:26:03.654 | Phase: From Throw In | Event: Carry",
1104,15946,1104,c,43,RDM,"(78.3, 54.0)","(81.3, 25.8)","Start position: (78.3, 54.0), End Position: (81.3, 25.8) | Time: 00:26:05.098 | Phase: From Throw In | Event: Pass",
1105,15946,1105,c,43,LDM,"(81.3, 25.8)","(None, None)","Start position: (81.3, 25.8) | Time: 00:26:06.342 | Phase: From Throw In | Event: Ball Receipt*",
1106,15946,1106,c,43,LDM,"(81.3, 25.8)","(81.3, 25.8)","Start position: (81.3, 25.8), End Position: (81.3, 25.8) | Time: 00:26:06.342 | Phase: From Throw In | Event: Carry",
1107,15946,1107,c,43,LDM,"(81.3, 25.8)","(88.8, 26.4)","Start position: (81.3, 25.8), End Position: (88.8, 26.4) | Time: 00:26:06.397 | Phase: From Throw In | Event: Pass | Outcome: Incomplete",Incomplete
1108,15946,1108,c,43,LM,"(92.4, 26.8)","(None, None)","Start position: (92.4, 26.8) | Time: 00:26:06.986 | Phase: From Throw In | Event: Ball Receipt* | Outcome: Incomplete",Incomplete
1109,15946,1109,m,44,RM,"(88.7, 26.3)","(None, None)","Start position: (88.7, 26.3) | Time: 00:26:06.986 | Phase: Regular Play | Event: Ball Recovery",
1110,15946,1110,m,44,RM,"(88.7, 26.3)","(88.1, 26.3)","Start position: (88.7, 26.3), End Position: (88.1, 26.3) | Time: 00:26:06.986 | Phase: Regular Play | Event: Carry",
