,match_id,event_id,possession_id,text
657,15946,657,23,"Start position: (87.5, 23.7) | Time: 00:15:21.836 | Phase: From Keeper | Event: Ball Receipt*"
658,15946,658,23,"Start position: (87.5, 23.7), End Position: (95.9, 36.7) | Time: 00:15:21.836 | Phase: From Keeper | Event: Carry"
659,15946,659,23,"Start position: (95.9, 36.7), End Position: (97.2, 44.9) | Time: 00:15:24.355 | Phase: From Keeper | Event: Pass | Outcome: Incomplete"
660,15946,660,23,"Start position: (93.5, 46.3) | Time: 00:15:25.480 | Phase: From Keeper | Event: Ball Receipt* | Outcome: Incomplete"
661,15946,661,23,"Start position: (97.1, 44.8), End Position: (90.9, 36.0) | Time: 00:15:25.480 | Phase: From Keeper | Event: Pass"
662,15946,662,23,"Start position: (90.9, 36.0) | Time: 00:15:26.635 | Phase: From Keeper | Event: Ball Receipt*"
663,15946,663,23,"Start position: (90.9, 36.0), End Position: (89.2, 37.5) | Time: 00:15:26.635 | Phase: From Keeper | Event: Carry"
664,15946,664,23,"Start position: (89.2, 37.5) | Time: 00:15:27.392 | Phase: From Keeper | Event: Dribble | Outcome: Incomplete"
665,15946,665,23,"Start position: (89.3, 37.6) | Time: 00:15:27.392 | Phase: From Keeper | Event: Duel | Type: Tackle | Outcome: {'id': 16, 'name': 'Success In Play'}"
666,15946,666,23,"Start position: (92.5, 39.1) | Time: 00:15:27.962 | Phase: From Keeper | Event: Ball Recovery"
667,15946,667,23,"Start position: (92.5, 39.1), End Position: (93.7, 34.7) | Time: 00:15:27.962 | Phase: From Keeper | Event: Carry"
668,15946,668,23,"Start position: (93.7, 34.7), End Position: (117.5, 38.0) | Time: 00:15:29.059 | Phase: From Keeper | Event: Shot"
669,15946,669,24,"Start position: (117.5, 38.8) | Time: 00:15:30.038 | Phase: Regular Play | Event: Goal Keeper | Type: Shot Saved"
670,15946,670,25,"Start position: (110.1, 40.5), End Position: (53.2, 68.1) | Time: 00:15:45.572 | Phase: From Keeper | Event: Pass"
671,15946,671,25,"Start position: (53.2, 68.1) | Time: 00:15:48.931 | Phase: From Keeper | Event: Ball Receipt*"
672,15946,672,26,"Start position: (54.7, 65.5), End Position: (66.1, 55.0) | Time: 00:15:49.475 | Phase: Regular Play | Event: Pass"
673,15946,673,26,"Start position: (66.1, 55.0) | Time: 00:15:50.174 | Phase: Regular Play | Event: Ball Receipt*"
674,15946,674,26,"Start position: (52.7, 63.9) | Time: 00:15:50.174 | Phase: Regular Play | Event: Clearance"
675,15946,675,27,"Start position: (65.4, 55.2), End Position: (69.9, 68.5) | Time: 00:15:51.283 | Phase: Regular Play | Event: Pass"
676,15946,676,27,"Start position: (69.9, 68.5) | Time: 00:15:52.557 | Phase: Regular Play | Event: Ball Receipt*"
677,15946,677,27,"Start position: (69.9, 68.5), End Position: (69.6, 69.9) | Time: 00:15:52.557 | Phase: Regular Play | Event: Carry"
678,15946,678,28,"Start position: (69.6, 69.9), End Position: (30.9, 79.9) | Time: 00:15:53.584 | Phase: Regular Play | Event: Pass | Outcome: Out"
679,15946,679,29,"Start position: (44.7, 80.0), End Position: (50.8, 66.0) | Time: 00:16:08.084 | Phase: From Throw In | Event: Pass"
680,15946,680,29,"Start position: (50.8, 66.0) | Time: 00:16:09.104 | Phase: From Throw In | Event: Ball Receipt*"
681,15946,681,29,"Start position: (50.9, 66.0), End Position: (56.5, 72.3) | Time: 00:16:09.104 | Phase: From Throw In | Event: Pass | Outcome: Incomplete"
682,15946,682,29,"Start position: (57.0, 75.4) | Time: 00:16:09.810 | Phase: From Throw In | Event: Ball Receipt* | Outcome: Incomplete"
683,15946,683,29,"Start position: (56.4, 72.2) | Time: 00:16:09.810 | Phase: From Throw In | Event: Interception | Outcome: Success In Play"
684,15946,684,30,"Start position: (39.6, 66.3) | Time: 00:16:11.778 | Phase: Regular Play | Event: Ball Recovery"
685,15946,685,30,"Start position: (39.6, 66.3), End Position: (41.3, 56.0) | Time: 00:16:11.778 | Phase: Regular Play | Event: Carry"
686,15946,686,30,"Start position: (41.3, 56.0), End Position: (46.9, 52.2) | Time: 00:16:13.672 | Phase: Regular Play | Event: Pass"
687,15946,687,30,"Start position: (46.9, 52.2) | Time: 00:16:14.540 | Phase: Regular Play | Event: Ball Receipt*"
688,15946,688,30,"Start position: (46.9, 52.2), End Position: (44.0, 58.0) | Time: 00:16:14.540 | Phase: Regular Play | Event: Carry"
689,15946,689,30,"Start position: (44.0, 58.0), End Position: (27.6, 61.0) | Time: 00:16:15.740 | Phase: Regular Play | Event: Pass"
690,15946,690,30,"Start position: (27.6, 61.0) | Time: 00:16:16.612 | Phase: Regular Play | Event: Ball Receipt*"
691,15946,691,30,"Start position: (27.6, 61.0), End Position: (21.6, 63.4) | Time: 00:16:16.612 | Phase: Regular Play | Event: Carry"
692,15946,692,30,"Start position: (21.6, 63.4), End Position: (10.8, 40.9) | Time: 00:16:18.974 | Phase: Regular Play | Event: Pass"
693,15946,693,30,"Start position: (10.8, 40.9) | Time: 00:16:20.012 | Phase: Regular Play | Event: Ball Receipt*"
694,15946,694,30,"Start position: (10.9, 41.0) | Time: 00:16:20.072 | Phase: Regular Play | Event: Duel | Type: Aerial Lost"
695,15946,695,30,"Start position: (10.8, 40.9), End Position: (0.0, 47.5) | Time: 00:16:20.072 | Phase: Regular Play | Event: Shot"
696,15946,696,30,"Start position: (2.5, 41.1) | Time: 00:16:20.384 | Phase: Regular Play | Event: Goal Keeper | Type: Shot Faced"
697,15946,697,31,"Start position: (6.0, 44.0), End Position: (49.9, 7.0) | Time: 00:16:40.946 | Phase: From Goal Kick | Event: Pass"
698,15946,698,31,"Start position: (49.9, 7.0) | Time: 00:16:42.251 | Phase: From Goal Kick | Event: Ball Receipt*"
699,15946,699,31,"Start position: (50.5, 7.0), End Position: (44.3, 16.8) | Time: 00:16:42.422 | Phase: From Goal Kick | Event: Pass"
700,15946,700,31,"Start position: (44.3, 16.8) | Time: 00:16:43.339 | Phase: From Goal Kick | Event: Ball Receipt*"
701,15946,701,31,"Start position: (44.3, 16.8), End Position: (50.5, 27.3) | Time: 00:16:43.339 | Phase: From Goal Kick | Event: Carry"
702,15946,702,31,"Start position: (50.5, 27.3), End Position: (50.1, 54.9) | Time: 00:16:46.152 | Phase: From Goal Kick | Event: Pass"
703,15946,703,31,"Start position: (50.1, 54.9) | Time: 00:16:48.382 | Phase: From Goal Kick | Event: Ball Receipt*"
704,15946,704,31,"Start position: (50.1, 54.9), End Position: (63.8, 55.3) | Time: 00:16:48.382 | Phase: From Goal Kick | Event: Carry"
705,15946,705,31,"Start position: (63.8, 55.3), End Position: (68.5, 2.9) | Time: 00:16:53.409 | Phase: From Goal Kick | Event: Pass"
706,15946,706,31,"Start position: (68.5, 2.9) | Time: 00:16:56.235 | Phase: From Goal Kick | Event: Ball Receipt*"
707,15946,707,31,"Start position: (68.5, 2.9), End Position: (69.4, 4.2) | Time: 00:16:56.235 | Phase: From Goal Kick | Event: Carry"
708,15946,708,31,"Start position: (69.4, 4.2), End Position: (62.1, 12.6) | Time: 00:16:56.315 | Phase: From Goal Kick | Event: Pass"
709,15946,709,31,"Start position: (62.1, 12.6) | Time: 00:16:57.955 | Phase: From Goal Kick | Event: Ball Receipt*"
710,15946,710,31,"Start position: (62.1, 12.6), End Position: (62.1, 12.6) | Time: 00:16:57.955 | Phase: From Goal Kick | Event: Carry"
711,15946,711,31,"Start position: (62.1, 12.6), End Position: (69.2, 31.4) | Time: 00:16:59.276 | Phase: From Goal Kick | Event: Pass"
712,15946,712,31,"Start position: (69.2, 31.4) | Time: 00:17:00.858 | Phase: From Goal Kick | Event: Ball Receipt*"
713,15946,713,31,"Start position: (69.2, 31.4), End Position: (67.2, 33.3) | Time: 00:17:00.858 | Phase: From Goal Kick | Event: Carry"
714,15946,714,31,"Start position: (67.1, 33.2) | Time: 00:17:00.898 | Phase: From Goal Kick | Event: Foul Committed"
715,15946,715,32,"Start position: (67.2, 32.2), End Position: (56.5, 44.6) | Time: 00:17:22.426 | Phase: From Free Kick | Event: Pass"
716,15946,716,32,"Start position: (56.5, 44.6) | Time: 00:17:24.072 | Phase: From Free Kick | Event: Ball Receipt*"
717,15946,717,32,"Start position: (54.8, 44.9), End Position: (62.5, 54.7) | Time: 00:17:24.119 | Phase: From Free Kick | Event: Pass"
718,15946,718,32,"Start position: (62.5, 54.7) | Time: 00:17:25.587 | Phase: From Free Kick | Event: Ball Receipt*"
719,15946,719,32,"Start position: (63.2, 59.6), End Position: (76.6, 75.2) | Time: 00:17:26.577 | Phase: From Free Kick | Event: Pass"
720,15946,720,32,"Start position: (76.6, 75.2) | Time: 00:17:27.574 | Phase: From Free Kick | Event: Ball Receipt*"
721,15946,721,32,"Start position: (76.6, 75.2), End Position: (77.9, 75.2) | Time: 00:17:27.574 | Phase: From Free Kick | Event: Carry"
722,15946,722,32,"Start position: (77.9, 75.2), End Position: (87.5, 62.0) | Time: 00:17:28.557 | Phase: From Free Kick | Event: Pass | Outcome: Incomplete"
723,15946,723,32,"Start position: (87.5, 60.0) | Time: 00:17:29.573 | Phase: From Free Kick | Event: Ball Receipt* | Outcome: Incomplete"
724,15946,724,32,"Start position: (87.4, 61.9) | Time: 00:17:29.573 | Phase: From Free Kick | Event: Interception | Outcome: Lost In Play"
725,15946,725,32,"Start position: (89.9, 62.2) | Time: 00:17:29.844 | Phase: From Free Kick | Event: Ball Recovery"
726,15946,726,32,"Start position: (89.9, 62.2), End Position: (110.6, 61.5) | Time: 00:17:29.844 | Phase: From Free Kick | Event: Carry"
727,15946,727,32,"Start position: (110.6, 61.5) | Time: 00:17:32.099 | Phase: From Free Kick | Event: Dribble | Outcome: Complete"
728,15946,728,32,"Start position: (110.6, 61.5), End Position: (117.1, 53.8) | Time: 00:17:32.099 | Phase: From Free Kick | Event: Carry"
729,15946,729,32,"Start position: (117.1, 53.8), End Position: (116.8, 49.1) | Time: 00:17:34.090 | Phase: From Free Kick | Event: Pass | Outcome: Incomplete"
730,15946,730,32,"Start position: (114.9, 43.1) | Time: 00:17:34.396 | Phase: From Free Kick | Event: Ball Receipt* | Outcome: Incomplete"
731,15946,731,33,"Start position: (120.0, 80.0), End Position: (114.5, 75.0) | Time: 00:18:00.276 | Phase: From Corner | Event: Pass"
732,15946,732,33,"Start position: (114.5, 75.0) | Time: 00:18:01.332 | Phase: From Corner | Event: Ball Receipt*"
733,15946,733,33,"Start position: (114.5, 75.0), End Position: (112.8, 73.5) | Time: 00:18:01.332 | Phase: From Corner | Event: Carry"
734,15946,734,33,"Start position: (112.8, 73.5), End Position: (104.7, 75.2) | Time: 00:18:03.957 | Phase: From Corner | Event: Pass"
735,15946,735,33,"Start position: (104.7, 75.2) | Time: 00:18:05.156 | Phase: From Corner | Event: Ball Receipt*"
736,15946,736,33,"Start position: (104.7, 75.2), End Position: (104.2, 74.2) | Time: 00:18:05.156 | Phase: From Corner | Event: Carry"
737,15946,737,33,"Start position: (104.2, 74.2), End Position: (88.0, 66.5) | Time: 00:18:05.827 | Phase: From Corner | Event: Pass"
738,15946,738,33,"Start position: (88.0, 66.5) | Time: 00:18:07.080 | Phase: From Corner | Event: Ball Receipt*"
739,15946,739,33,"Start position: (88.0, 66.5), End Position: (88.0, 66.5) | Time: 00:18:07.080 | Phase: From Corner | Event: Carry"
740,15946,740,33,"Start position: (88.0, 66.5), End Position: (98.2, 73.1) | Time: 00:18:08.376 | Phase: From Corner | Event: Pass"
741,15946,741,33,"Start position: (98.2, 73.1) | Time: 00:18:09.349 | Phase: From Corner | Event: Ball Receipt*"
742,15946,742,33,"Start position: (98.9, 71.8), End Position: (105.1, 55.8) | Time: 00:18:09.349 | Phase: From Corner | Event: Pass"
743,15946,743,33,"Start position: (105.1, 55.8) | Time: 00:18:10.361 | Phase: From Corner | Event: Ball Receipt*"
744,15946,744,33,"Start position: (105.1, 55.8), End Position: (109.6, 56.6) | Time: 00:18:10.361 | Phase: From Corner | Event: Carry"
745,15946,745,33,"Start position: (109.6, 56.6), End Position: (108.7, 41.9) | Time: 00:18:11.834 | Phase: From Corner | Event: Pass | Outcome: Incomplete"
746,15946,746,33,"Start position: (108.6, 41.8) | Time: 00:18:12.646 | Phase: From Corner | Event: Clearance"
747,15946,747,33,"Start position: (107.2, 23.7) | Time: 00:18:14.143 | Phase: From Corner | Event: Ball Recovery"
748,15946,748,33,"Start position: (107.2, 23.7), End Position: (107.8, 24.7) | Time: 00:18:14.143 | Phase: From Corner | Event: Carry"
749,15946,749,33,"Start position: (107.8, 24.7), End Position: (120.0, 44.4) | Time: 00:18:16.362 | Phase: From Corner | Event: Shot"
750,15946,750,33,"Start position: (117.5, 37.3) | Time: 00:18:17.299 | Phase: From Corner | Event: Goal Keeper | Type: Shot Faced"
751,15946,751,34,"Start position: (113.0, 35.9), End Position: (57.3, 15.4) | Time: 00:18:45.505 | Phase: From Goal Kick | Event: Pass"
752,15946,752,34,"Start position: (57.3, 15.4) | Time: 00:18:48.803 | Phase: From Goal Kick | Event: Ball Receipt*"
753,15946,753,34,"Start position: (56.1, 15.1) | Time: 00:18:48.816 | Phase: From Goal Kick | Event: Duel | Type: Aerial Lost"
754,15946,754,34,"Start position: (56.0, 15.0) | Time: 00:18:48.816 | Phase: From Goal Kick | Event: Miscontrol"
755,15946,755,34,"Start position: (50.7, 1.1) | Time: 00:18:51.046 | Phase: From Goal Kick | Event: Ball Recovery"
756,15946,756,34,"Start position: (50.7, 1.1), End Position: (51.5, 1.5) | Time: 00:18:51.046 | Phase: From Goal Kick | Event: Carry"
757,15946,757,34,"Start position: (51.5, 1.5), End Position: (66.5, 3.3) | Time: 00:18:51.683 | Phase: From Goal Kick | Event: Pass"
758,15946,758,34,"Start position: (66.5, 3.3) | Time: 00:18:53.289 | Phase: From Goal Kick | Event: Ball Receipt*"
759,15946,759,34,"Start position: (66.5, 3.3), End Position: (68.2, 2.8) | Time: 00:18:53.289 | Phase: From Goal Kick | Event: Carry"
760,15946,760,34,"Start position: (68.2, 2.8), End Position: (88.7, 11.8) | Time: 00:18:53.847 | Phase: From Goal Kick | Event: Pass"
761,15946,761,34,"Start position: (88.7, 11.8) | Time: 00:18:55.726 | Phase: From Goal Kick | Event: Ball Receipt*"
762,15946,762,34,"Start position: (88.7, 11.8), End Position: (90.0, 16.5) | Time: 00:18:55.726 | Phase: From Goal Kick | Event: Carry"
763,15946,763,34,"Start position: (90.0, 16.5), End Position: (88.9, 46.7) | Time: 00:18:58.053 | Phase: From Goal Kick | Event: Pass"
764,15946,764,34,"Start position: (88.9, 46.7) | Time: 00:18:59.905 | Phase: From Goal Kick | Event: Ball Receipt*"
765,15946,765,34,"Start position: (88.9, 46.7), End Position: (88.9, 46.7) | Time: 00:18:59.905 | Phase: From Goal Kick | Event: Carry"
766,15946,766,34,"Start position: (88.9, 46.7), End Position: (69.3, 74.1) | Time: 00:19:00.971 | Phase: From Goal Kick | Event: Pass"
767,15946,767,34,"Start position: (69.3, 74.1) | Time: 00:19:02.336 | Phase: From Goal Kick | Event: Ball Receipt*"
768,15946,768,34,"Start position: (69.3, 74.1), End Position: (64.6, 75.3) | Time: 00:19:02.336 | Phase: From Goal Kick | Event: Carry"
769,15946,769,34,"Start position: (64.6, 75.3), End Position: (36.5, 79.0) | Time: 00:19:03.790 | Phase: From Goal Kick | Event: Pass | Outcome: Out"
770,15946,770,34,"Start position: (43.0, 73.4) | Time: 00:19:05.612 | Phase: From Goal Kick | Event: Ball Receipt* | Outcome: Incomplete"
771,15946,771,35,"Start position: (34.7, 80.0), End Position: (21.2, 66.0) | Time: 00:19:11.402 | Phase: From Throw In | Event: Pass"
772,15946,772,35,"Start position: (21.2, 66.0) | Time: 00:19:12.761 | Phase: From Throw In | Event: Ball Receipt*"
773,15946,773,35,"Start position: (34.7, 59.2), End Position: (35.4, 26.5) | Time: 00:19:16.161 | Phase: From Throw In | Event: Pass"
774,15946,774,35,"Start position: (35.4, 26.5) | Time: 00:19:18.083 | Phase: From Throw In | Event: Ball Receipt*"
775,15946,775,35,"Start position: (35.4, 26.5), End Position: (54.6, 19.6) | Time: 00:19:18.083 | Phase: From Throw In | Event: Carry"
776,15946,776,35,"Start position: (54.6, 19.6), End Position: (68.5, 3.4) | Time: 00:19:22.211 | Phase: From Throw In | Event: Pass"
777,15946,777,35,"Start position: (68.5, 3.4) | Time: 00:19:23.912 | Phase: From Throw In | Event: Ball Receipt*"
778,15946,778,35,"Start position: (68.5, 3.4), End Position: (70.6, 4.6) | Time: 00:19:23.912 | Phase: From Throw In | Event: Carry"
779,15946,779,35,"Start position: (70.6, 4.6), End Position: (90.1, 12.6) | Time: 00:19:25.096 | Phase: From Throw In | Event: Pass | Outcome: Incomplete"
780,15946,780,35,"Start position: (90.8, 16.4) | Time: 00:19:26.011 | Phase: From Throw In | Event: Ball Receipt* | Outcome: Incomplete"
781,15946,781,35,"Start position: (90.0, 12.5) | Time: 00:19:26.011 | Phase: From Throw In | Event: Interception | Outcome: Won"
782,15946,782,35,"Start position: (90.0, 12.5), End Position: (79.3, 4.5) | Time: 00:19:26.011 | Phase: From Throw In | Event: Carry"
783,15946,783,35,"Start position: (79.3, 4.5), End Position: (57.9, 17.2) | Time: 00:19:29.528 | Phase: From Throw In | Event: Pass | Outcome: Incomplete"
784,15946,784,35,"Start position: (57.9, 19.9) | Time: 00:19:31.253 | Phase: From Throw In | Event: Ball Receipt* | Outcome: Incomplete"
785,15946,785,35,"Start position: (58.0, 17.3), End Position: (63.2, 17.9) | Time: 00:19:31.253 | Phase: From Throw In | Event: Pass"
786,15946,786,35,"Start position: (63.2, 17.9) | Time: 00:19:31.799 | Phase: From Throw In | Event: Ball Receipt*"
787,15946,787,35,"Start position: (63.2, 17.9), End Position: (62.9, 20.7) | Time: 00:19:31.799 | Phase: From Throw In | Event: Carry"
788,15946,788,35,"Start position: (62.9, 20.7), End Position: (56.1, 55.8) | Time: 00:19:32.598 | Phase: From Throw In | Event: Pass"
789,15946,789,35,"Start position: (56.1, 55.8) | Time: 00:19:34.690 | Phase: From Throw In | Event: Ball Receipt*"
790,15946,790,35,"Start position: (56.1, 55.8), End Position: (62.1, 56.6) | Time: 00:19:34.690 | Phase: From Throw In | Event: Carry"
791,15946,791,35,"Start position: (62.1, 56.6), End Position: (72.8, 70.9) | Time: 00:19:36.390 | Phase: From Throw In | Event: Pass"
792,15946,792,35,"Start position: (72.8, 70.9) | Time: 00:19:37.463 | Phase: From Throw In | Event: Ball Receipt*"
793,15946,793,35,"Start position: (72.8, 70.9), End Position: (65.1, 59.8) | Time: 00:19:37.463 | Phase: From Throw In | Event: Carry"
794,15946,794,35,"Start position: (65.0, 59.7) | Time: 00:19:40.873 | Phase: From Throw In | Event: Foul Committed"
795,15946,795,36,"Start position: (64.0, 56.0), End Position: (64.0, 25.0) | Time: 00:19:56.884 | Phase: From Free Kick | Event: Pass"
796,15946,796,36,"Start position: (64.0, 25.0) | Time: 00:19:58.876 | Phase: From Free Kick | Event: Ball Receipt*"
797,15946,797,36,"Start position: (63.8, 21.8), End Position: (76.4, 3.6) | Time: 00:19:58.991 | Phase: From Free Kick | Event: Pass"
798,15946,798,36,"Start position: (76.4, 3.6) | Time: 00:20:00.435 | Phase: From Free Kick | Event: Ball Receipt*"
799,15946,799,36,"Start position: (76.4, 3.6), End Position: (76.6, 3.8) | Time: 00:20:00.435 | Phase: From Free Kick | Event: Carry"
800,15946,800,36,"Start position: (76.6, 3.8), End Position: (67.2, 13.2) | Time: 00:20:01.251 | Phase: From Free Kick | Event: Pass"
801,15946,801,36,"Start position: (67.2, 13.2) | Time: 00:20:02.407 | Phase: From Free Kick | Event: Ball Receipt*"
802,15946,802,36,"Start position: (67.2, 13.2), End Position: (66.6, 19.0) | Time: 00:20:02.407 | Phase: From Free Kick | Event: Carry"
803,15946,803,36,"Start position: (66.6, 19.0), End Position: (68.1, 60.0) | Time: 00:20:04.556 | Phase: From Free Kick | Event: Pass"
804,15946,804,36,"Start position: (68.1, 60.0) | Time: 00:20:07.212 | Phase: From Free Kick | Event: Ball Receipt*"
805,15946,805,36,"Start position: (68.7, 60.3), End Position: (72.8, 57.0) | Time: 00:20:07.212 | Phase: From Free Kick | Event: Pass"
806,15946,806,36,"Start position: (72.8, 57.0) | Time: 00:20:08.098 | Phase: From Free Kick | Event: Ball Receipt*"
807,15946,807,36,"Start position: (72.8, 57.0), End Position: (73.2, 57.9) | Time: 00:20:08.098 | Phase: From Free Kick | Event: Carry"
808,15946,808,36,"Start position: (73.2, 57.9), End Position: (81.8, 61.3) | Time: 00:20:08.559 | Phase: From Free Kick | Event: Pass"
809,15946,809,36,"Start position: (81.8, 61.3) | Time: 00:20:09.226 | Phase: From Free Kick | Event: Ball Receipt*"
810,15946,810,36,"Start position: (81.6, 61.5), End Position: (78.6, 53.2) | Time: 00:20:09.226 | Phase: From Free Kick | Event: Pass"
811,15946,811,36,"Start position: (78.6, 53.2) | Time: 00:20:10.031 | Phase: From Free Kick | Event: Ball Receipt*"
812,15946,812,36,"Start position: (78.6, 53.2), End Position: (78.8, 54.7) | Time: 00:20:10.031 | Phase: From Free Kick | Event: Carry"
813,15946,813,36,"Start position: (78.8, 54.7), End Position: (76.2, 59.0) | Time: 00:20:10.111 | Phase: From Free Kick | Event: Pass"
814,15946,814,36,"Start position: (76.2, 59.0) | Time: 00:20:10.654 | Phase: From Free Kick | Event: Ball Receipt*"
815,15946,815,36,"Start position: (76.2, 59.0), End Position: (80.3, 54.7) | Time: 00:20:10.654 | Phase: From Free Kick | Event: Carry"
816,15946,816,36,"Start position: (80.3, 54.7), End Position: (74.3, 49.3) | Time: 00:20:13.352 | Phase: From Free Kick | Event: Pass"
817,15946,817,36,"Start position: (74.3, 49.3) | Time: 00:20:14.537 | Phase: From Free Kick | Event: Ball Receipt*"
818,15946,818,36,"Start position: (74.3, 49.3), End Position: (78.3, 42.3) | Time: 00:20:14.537 | Phase: From Free Kick | Event: Carry"
819,15946,819,36,"Start position: (78.3, 42.3), End Position: (97.2, 3.8) | Time: 00:20:16.419 | Phase: From Free Kick | Event: Pass"
820,15946,820,36,"Start position: (97.2, 3.8) | Time: 00:20:18.705 | Phase: From Free Kick | Event: Ball Receipt*"
821,15946,821,36,"Start position: (97.2, 3.8), End Position: (98.9, 7.4) | Time: 00:20:18.705 | Phase: From Free Kick | Event: Carry"
822,15946,822,36,"Start position: (98.9, 7.4), End Position: (89.7, 17.0) | Time: 00:20:21.681 | Phase: From Free Kick | Event: Pass"
823,15946,823,36,"Start position: (89.7, 17.0) | Time: 00:20:23.013 | Phase: From Free Kick | Event: Ball Receipt*"
824,15946,824,36,"Start position: (89.7, 17.7), End Position: (107.7, 19.6) | Time: 00:20:23.013 | Phase: From Free Kick | Event: Pass | Outcome: Incomplete"
825,15946,825,36,"Start position: (110.2, 19.8) | Time: 00:20:24.688 | Phase: From Free Kick | Event: Ball Receipt* | Outcome: Incomplete"
826,15946,826,36,"Start position: (107.6, 19.5) | Time: 00:20:24.688 | Phase: From Free Kick | Event: Interception | Outcome: Won"
827,15946,827,36,"Start position: (107.6, 19.5), End Position: (116.1, 28.5) | Time: 00:20:24.688 | Phase: From Free Kick | Event: Carry"
828,15946,828,36,"Start position: (116.1, 28.5), End Position: (87.2, 18.0) | Time: 00:20:27.276 | Phase: From Free Kick | Event: Pass"
829,15946,829,36,"Start position: (87.2, 18.0) | Time: 00:20:29.159 | Phase: From Free Kick | Event: Ball Receipt*"
830,15946,830,36,"Start position: (87.2, 18.0), End Position: (77.0, 19.9) | Time: 00:20:29.159 | Phase: From Free Kick | Event: Carry"
831,15946,831,36,"Start position: (87.3, 17.9) | Time: 00:20:29.159 | Phase: From Free Kick | Event: Interception | Outcome: Success In Play"
832,15946,832,36,"Start position: (77.0, 19.9) | Time: 00:20:30.305 | Phase: From Free Kick | Event: Miscontrol"
833,15946,833,36,"Start position: (73.2, 23.5) | Time: 00:20:30.677 | Phase: From Free Kick | Event: Ball Recovery"
834,15946,834,36,"Start position: (73.2, 23.5), End Position: (71.1, 24.7) | Time: 00:20:30.677 | Phase: From Free Kick | Event: Carry"
835,15946,835,36,"Start position: (71.1, 24.7), End Position: (74.7, 46.8) | Time: 00:20:32.095 | Phase: From Free Kick | Event: Pass"
836,15946,836,36,"Start position: (74.7, 46.8) | Time: 00:20:33.851 | Phase: From Free Kick | Event: Ball Receipt*"
837,15946,837,36,"Start position: (74.7, 46.8), End Position: (74.9, 49.8) | Time: 00:20:33.851 | Phase: From Free Kick | Event: Carry"
838,15946,838,36,"Start position: (74.9, 49.8), End Position: (74.1, 39.1) | Time: 00:20:33.891 | Phase: From Free Kick | Event: Pass"
839,15946,839,36,"Start position: (74.1, 39.1) | Time: 00:20:34.805 | Phase: From Free Kick | Event: Ball Receipt*"
840,15946,840,36,"Start position: (74.1, 39.1), End Position: (75.1, 41.0) | Time: 00:20:34.805 | Phase: From Free Kick | Event: Carry"
841,15946,841,36,"Start position: (75.1, 41.0), End Position: (74.9, 55.1) | Time: 00:20:36.166 | Phase: From Free Kick | Event: Pass"
842,15946,842,36,"Start position: (74.9, 55.1) | Time: 00:20:37.604 | Phase: From Free Kick | Event: Ball Receipt*"
843,15946,843,36,"Start position: (74.9, 55.1), End Position: (76.6, 57.7) | Time: 00:20:37.604 | Phase: From Free Kick | Event: Carry"
844,15946,844,36,"Start position: (76.6, 57.7), End Position: (99.5, 59.4) | Time: 00:20:38.713 | Phase: From Free Kick | Event: Pass"
845,15946,845,36,"Start position: (99.5, 59.4) | Time: 00:20:40.384 | Phase: From Free Kick | Event: Ball Receipt*"
846,15946,846,36,"Start position: (99.5, 59.4), End Position: (106.4, 53.8) | Time: 00:20:40.384 | Phase: From Free Kick | Event: Carry"
847,15946,847,36,"Start position: (106.4, 53.8), End Position: (105.7, 40.1) | Time: 00:20:42.610 | Phase: From Free Kick | Event: Pass | Outcome: Incomplete"
848,15946,848,36,"Start position: (102.1, 34.8) | Time: 00:20:43.386 | Phase: From Free Kick | Event: Ball Receipt* | Outcome: Incomplete"
849,15946,849,36,"Start position: (105.6, 40.0) | Time: 00:20:43.386 | Phase: From Free Kick | Event: Clearance"
850,15946,850,36,"Start position: (73.5, 61.7) | Time: 00:20:45.902 | Phase: From Free Kick | Event: Duel | Type: Aerial Lost"
851,15946,851,36,"Start position: (73.6, 61.8), End Position: (80.9, 59.6) | Time: 00:20:45.902 | Phase: From Free Kick | Event: Pass"
852,15946,852,36,"Start position: (80.9, 59.6) | Time: 00:20:47.017 | Phase: From Free Kick | Event: Ball Receipt*"
853,15946,853,36,"Start position: (80.9, 59.6), End Position: (80.1, 60.0) | Time: 00:20:47.017 | Phase: From Free Kick | Event: Carry"
854,15946,854,36,"Start position: (80.1, 60.0), End Position: (53.3, 42.9) | Time: 00:20:47.134 | Phase: From Free Kick | Event: Pass"
855,15946,855,36,"Start position: (53.3, 42.9) | Time: 00:20:49.367 | Phase: From Free Kick | Event: Ball Receipt*"
856,15946,856,36,"Start position: (55.0, 42.7), End Position: (62.7, 43.6) | Time: 00:20:53.044 | Phase: From Free Kick | Event: Pass"
857,15946,857,36,"Start position: (62.7, 43.6) | Time: 00:20:54.192 | Phase: From Free Kick | Event: Ball Receipt*"
858,15946,858,36,"Start position: (73.4, 45.9), End Position: (79.6, 53.8) | Time: 00:20:59.795 | Phase: From Free Kick | Event: Pass"
859,15946,859,36,"Start position: (79.6, 53.8) | Time: 00:21:00.855 | Phase: From Free Kick | Event: Ball Receipt*"
860,15946,860,36,"Start position: (79.6, 53.8), End Position: (79.8, 54.3) | Time: 00:21:00.855 | Phase: From Free Kick | Event: Carry"
861,15946,861,36,"Start position: (79.8, 54.3), End Position: (73.9, 46.1) | Time: 00:21:02.016 | Phase: From Free Kick | Event: Pass"
